abêtissants,a.bɛ.ti.sɑ̃,,['adjectif']
abêtisse,a.bɛ.tis,,['verbe']
abêtissement,a.bɛ.tis.mɑ̃,m,['nom']
abêtissements,a.bɛ.tis.mɑ̃,m,['nom']
abêtissent,a.bɛ.tis,,['verbe']
abêtisses,a.bɛ.tis,,['verbe']
abêtissez,a.bɛ.ti.se,,['verbe']
abêtissiez,a.bɛ.ti.sje,,['verbe']
abêtissions,a.bɛ.ti.sjɔ̃,,['verbe']
abêtissons,a.bɛ.ti.sɔ̃,,['verbe']
abêtit,a.be.ti,,['verbe']
abêtît,a.bɛ.ti,,['verbe']
abêtîtes,a.bɛ.tit,,['verbe']
abhorra,a.bɔ.ʁa,,['verbe']
abhorrai,a.bɔ.ʁe,,['verbe']
abhorraient,a.bɔ.ʁɛ,,['verbe']
abhorrais,a.bɔ.ʁɛ,,['verbe']
abhorrait,a.bɔ.ʁɛ,,['verbe']
abhorrâmes,a.bɔ.ʁam,,['verbe']
abhorrant,a.bɔ.ʁɑ̃,,['verbe']
abhorras,a.bɔ.ʁa,,['verbe']
abhorrasse,a.bɔ.ʁas,,['verbe']
abhorrassent,a.bɔ.ʁas,,['verbe']
abhorrasses,a.bɔ.ʁas,,['verbe']
abhorrassiez,a.bɔ.ʁa.sje,,['verbe']
abhorrassions,a.bɔ.ʁa.sjɔ̃,,['verbe']
abhorrât,a.bɔ.ʁa,,['verbe']
abhorrâtes,a.bɔ.ʁat,,['verbe']
abhorre,a.bɔʁ,,['verbe']
abhorré,a.bɔ.ʁe,,"['verbe', 'adjectif']"
abhorrée,a.bɔ.ʁe,,"['verbe', 'adjectif']"
abhorrées,a.bɔ.ʁe,,"['verbe', 'adjectif']"
abhorrent,a.bɔʁ,,['verbe']
abhorrer,a.bɔ.ʁe,,['verbe']
abhorrera,a.bɔ.ʁə.ʁa,,['verbe']
abhorrerai,a.bɔ.ʁə.ʁe,,['verbe']
abhorreraient,a.bɔ.ʁə.ʁɛ,,['verbe']
abhorrerais,a.bɔ.ʁə.ʁɛ,,['verbe']
abhorrerait,a.bɔ.ʁə.ʁɛ,,['verbe']
abhorreras,a.bɔ.ʁə.ʁa,,['verbe']
abhorrèrent,a.bɔ.ʁɛʁ,,['verbe']
abhorrerez,a.bɔ.ʁə.ʁe,,['verbe']
abhorreriez,a.bɔ.ʁə.ʁje,,['verbe']
abhorrerions,a.bɔ.ʁə.ʁjɔ̃,,['verbe']
abhorrerons,a.bɔ.ʁə.ʁɔ̃,,['verbe']
abhorreront,a.bɔ.ʁə.ʁɔ̃,,['verbe']
abhorres,a.bɔʁ,,['verbe']
abhorrés,a.bɔ.ʁe,,"['verbe', 'adjectif']"
abhorrez,a.bɔ.ʁe,,['verbe']
abhorriez,a.bɔ.ʁje,,['verbe']
abhorrions,a.bɔ.ʁjɔ̃,,['verbe']
abhorrons,a.bɔ.ʁɔ̃,,['verbe']
abîma,a.bi.ma,,['verbe']
abîmai,a.bi.me,,['verbe']
abîmaient,a.bi.mɛ,,['verbe']
abîmais,a.bi.mɛ,,['verbe']
abîmait,a.bi.mɛ,,['verbe']
abîmâmes,a.bi.mam,,['verbe']
abîmant,a.bi.mɑ̃,,"['verbe', 'adjectif']"
abîmas,a.bi.ma,,['verbe']
abîmasse,a.bi.mas,,['verbe']
abîmassent,a.bi.mas,,['verbe']
abîmasses,a.bi.mas,,['verbe']
abîmassiez,a.bi.ma.sje,,['verbe']
abîmassions,a.bi.ma.sjɔ̃,,['verbe']
abîmât,a.bi.ma,,['verbe']
abîmâtes,a.bi.mat,,['verbe']
abîme,a.bim,m,"['nom', 'verbe']"
abîmé,a.bi.me,m,"['verbe', 'adjectif']"
abîmée,a.bi.me,,"['verbe', 'adjectif']"
abîmées,a.bi.me,,"['verbe', 'adjectif']"
abîment,a.bim,,['verbe']
abîmer,a.bi.me,,['verbe']
abîmera,a.bi.mə.ʁa,,['verbe']
abîmerai,a.bi.mə.ʁe,,['verbe']
