improuvai,ɛ̃.pʁu.ve,,['verbe']
improuvaient,ɛ̃.pʁu.vɛ,,['verbe']
improuvais,ɛ̃.pʁu.vɛ,,['verbe']
improuvait,ɛ̃.pʁu.vɛ,,['verbe']
improuvâmes,ɛ̃.pʁu.vam,,['verbe']
improuvant,ɛ̃.pʁu.vɑ̃,,['verbe']
improuvas,ɛ̃.pʁu.va,,['verbe']
improuvasse,ɛ̃.pʁu.vas,,['verbe']
improuvassent,ɛ̃.pʁu.vas,,['verbe']
improuvasses,ɛ̃.pʁu.vas,,['verbe']
improuvassiez,ɛ̃.pʁu.va.sje,,['verbe']
improuvassions,ɛ̃.pʁu.va.sjɔ̃,,['verbe']
improuvât,ɛ̃.pʁu.va,,['verbe']
improuvâtes,ɛ̃.pʁu.vat,,['verbe']
improuve,ɛ̃.pʁuv,,['verbe']
improuvé,ɛ̃.pʁu.ve,,['verbe']
improuvée,ɛ̃.pʁu.ve,,['verbe']
improuvées,ɛ̃.pʁu.ve,,['verbe']
improuvent,ɛ̃.pʁuv,,['verbe']
improuver,ɛ̃.pʁu.ve,,['verbe']
improuvera,ɛ̃.pʁu.və.ʁa,,['verbe']
improuverai,ɛ̃.pʁu.və.ʁe,,['verbe']
improuveraient,ɛ̃.pʁu.və.ʁɛ,,['verbe']
improuverais,ɛ̃.pʁu.və.ʁɛ,,['verbe']
improuverait,ɛ̃.pʁu.və.ʁɛ,,['verbe']
improuveras,ɛ̃.pʁu.və.ʁa,,['verbe']
improuvèrent,ɛ̃.pʁu.vɛʁ,,['verbe']
improuverez,ɛ̃.pʁu.və.ʁe,,['verbe']
improuveriez,ɛ̃.pʁu.və.ʁje,,['verbe']
improuverions,ɛ̃.pʁu.və.ʁjɔ̃,,['verbe']
improuverons,ɛ̃.pʁu.və.ʁɔ̃,,['verbe']
improuveront,ɛ̃.pʁu.və.ʁɔ̃,,['verbe']
improuves,ɛ̃.pʁuv,,['verbe']
improuvés,ɛ̃.pʁu.ve,,['verbe']
improuvez,ɛ̃.pʁu.ve,,['verbe']
improuviez,ɛ̃.pʁu.vje,,['verbe']
improuvions,ɛ̃.pʁu.vjɔ̃,,['verbe']
improuvons,ɛ̃.pʁu.vɔ̃,,['verbe']
improvisa,ɛ̃.pʁɔ.vi.za,,['verbe']
improvisai,ɛ̃.pʁɔ.vi.ze,,['verbe']
improvisaient,ɛ̃.pʁɔ.vi.zɛ,,['verbe']
improvisais,ɛ̃.pʁɔ.vi.zɛ,,['verbe']
improvisait,ɛ̃.pʁɔ.vi.zɛ,,['verbe']
improvisâmes,ɛ̃.pʁɔ.vi.zam,,['verbe']
improvisant,ɛ̃.pʁɔ.vi.zɑ̃,,['verbe']
improvisas,ɛ̃.pʁɔ.vi.za,,['verbe']
improvisasse,ɛ̃.pʁɔ.vi.zas,,['verbe']
improvisassent,ɛ̃.pʁɔ.vi.zas,,['verbe']
improvisasses,ɛ̃.pʁɔ.vi.zas,,['verbe']
improvisassiez,ɛ̃.pʁɔ.vi.za.sje,,['verbe']
improvisassions,ɛ̃.pʁɔ.vi.za.sjɔ̃,,['verbe']
improvisât,ɛ̃.pʁɔ.vi.za,,['verbe']
improvisâtes,ɛ̃.pʁɔ.vi.zat,,['verbe']
improvisateur,ɛ̃.pʁɔ.vi.za.tœʁ,m,['nom']
improvisateurs,ɛ̃.pʁɔ.vi.za.tœʁ,m,['nom']
improvisation,ɛ̃.pʁɔ.vi.za.sjɔ̃,f,['nom']
improvisations,ɛ̃.pʁɔ.vi.za.sjɔ̃,f,['nom']
improvisatrice,ɛ̃.pʁɔ.vi.za.tʁis,f,['nom']
improvisatrices,ɛ̃.pʁɔ.vi.za.tʁis,f,['nom']
improvise,ɛ̃.pʁɔ.viz,,['verbe']
improvisé,ɛ̃.pʁɔ.vi.ze,,['verbe']
improvisée,ɛ̃.pʁɔ.vi.ze,,"['adjectif', 'verbe']"
improvisées,ɛ̃.pʁɔ.vi.ze,,"['adjectif', 'verbe']"
improvisent,ɛ̃.pʁɔ.viz,,['verbe']
improviser,ɛ̃.pʁɔ.vi.ze,,['verbe']
improvisera,ɛ̃.pʁɔ.vi.zə.ʁa,,['verbe']
improviserai,ɛ̃.pʁɔ.vi.zə.ʁe,,['verbe']
improviseraient,ɛ̃.pʁɔ.vi.zə.ʁɛ,,['verbe']
improviserais,ɛ̃.pʁɔ.vi.zə.ʁɛ,,['verbe']
improviserait,ɛ̃.pʁɔ.vi.zə.ʁɛ,,['verbe']
improviseras,ɛ̃.pʁɔ.vi.zə.ʁa,,['verbe']
improvisèrent,ɛ̃.pʁɔ.vi.zɛʁ,,['verbe']
improviserez,ɛ̃.pʁɔ.vi.zə.ʁe,,['verbe']
improviseriez,ɛ̃.pʁɔ.vi.zə.ʁje,,['verbe']
improviserions,ɛ̃.pʁɔ.vi.zə.ʁjɔ̃,,['verbe']
improviserons,ɛ̃.pʁɔ.vi.zə.ʁɔ̃,,['verbe']
improviseront,ɛ̃.pʁɔ.vi.zə.ʁɔ̃,,['verbe']
improvises,ɛ̃.pʁɔ.viz,,['verbe']
improvisés,ɛ̃.pʁɔ.vi.ze,,"['adjectif', 'verbe']"
improvisez,ɛ̃.pʁɔ.vi.ze,,['verbe']
improvisiez,ɛ̃.pʁɔ.vi.zje,,['verbe']
improvisions,ɛ̃.pʁɔ.vi.zjɔ̃,,['verbe']
improvisons,ɛ̃.pʁɔ.vi.zɔ̃,,['verbe']
improviste,ɛ̃.pʁɔ.vist,,['nom']
imprudemment,ɛ̃.pʁy.da.mɑ̃,,['adverbe']
imprudence,ɛ̃.pʁy.dɑ̃s,f,['nom']
imprudences,ɛ̃.pʁy.dɑ̃s,f,['nom']
imprudent,ɛ̃.pʁy.dɑ̃,m,"['adjectif', 'nom']"
imprudente,ɛ̃.pʁy.dɑ̃t,f,"['adjectif', 'nom']"
imprudentes,ɛ̃.pʁy.dɑ̃,f,"['adjectif', 'nom']"
imprudents,ɛ̃.pʁy.dɑ̃,m,"['adjectif', 'nom']"
impubère,ɛ̃.py.bɛʁ,m,"['adjectif', 'nom']"
impubères,ɛ̃.py.bɛʁ,m,"['adjectif', 'nom']"
impuberté,ɛ̃.py.bɛʁ.te,f,['nom']
impubertés,ɛ̃.py.bɛʁ.te,f,['nom']
impubliable,ɛ̃.py.bli.jabl,m,['adjectif']
impubliables,ɛ̃.py.bli.jabl,m,['adjectif']
impudemment,ɛ̃.py.da.mɑ̃,,['adverbe']
impudence,ɛ̃.py.dɑ̃s,f,['nom']
impudences,ɛ̃.py.dɑ̃s,f,['nom']
